,dispatch_date,dispatch_time,location_block,crime_category,point_x,point_y
0,2023-02-09,20:54:00,3700 BLOCK S HEREFORD LA,Other Assaults,-74.98698972,40.0677585
1,2023-02-09,20:43:00,6300 BLOCK MILTON ST,All Other Offenses,-75.1685817,40.05541963
2,2023-02-09,20:33:00,6600 BLOCK N BROAD ST,Other Assaults,-75.14163793,40.05472346
3,2023-02-09,20:19:00,1800 BLOCK W SUSQUEHANNA AV,Narcotic / Drug Law Violations,-75.16408487,39.98729413
4,2023-02-09,19:58:00,600 BLOCK RENZ ST,Fraud,-75.22891556,40.05108404
5,2023-02-09,19:56:00,Pia Baggage Claim D,Thefts,-75.23066879,39.88390405
6,2023-02-09,19:55:00,6200 BLOCK N BOUVIER ST,Aggravated Assault Firearm,-75.14808753,40.04857404
7,2023-02-09,19:54:00,5600 BLOCK Beaumont St,Robbery Firearm,-75.22908397,39.94062514
8,2023-02-09,19:52:00,2000 BLOCK WINCHESTER AV,Other Assaults,-75.04168405,40.0753357
9,2023-02-09,19:47:00,5900 BLOCK BELMAR ST,Other Assaults,-75.23223674,39.9355509
10,2023-02-09,19:42:00,7900 BLOCK ROCKWELL AV,Vandalism/Criminal Mischief,-75.08278222,40.07452391
11,2023-02-09,19:33:00,100 BLOCK N ALDEN ST,Aggravated Assault Firearm,-75.2350234,39.96289657
12,2023-02-09,19:30:00,1800 BLOCK W HUNTINGDON ST,Weapon Violations,-75.16180364,39.99323134
13,2023-02-09,19:29:00,500 BLOCK E WALNUT LA,Other Assaults,-75.17075459,40.04835261
14,2023-02-09,19:29:00,1900 BLOCK FAIRMOUNT AV,Thefts,-75.16968373,39.96701005
15,2023-02-09,19:29:00,2300 BLOCK E ALLEGHENY AV,Motor Vehicle Theft,-75.10753437,39.98944638
16,2023-02-09,19:27:00,5900 BLOCK E ROOSEVELT BLVD,Theft from Vehicle,-75.07986568,40.03256178
17,2023-02-09,19:27:00,4500 BLOCK N GRATZ ST,Aggravated Assault Firearm,-75.15583027,40.02302624
18,2023-02-09,19:22:00,5600 BLOCK CATHARINE ST,Vandalism/Criminal Mischief,-75.23546476,39.94980924
19,2023-02-09,19:11:00,3100 BLOCK FRANKFORD AV,Other Assaults,-75.11235167,39.99286622
20,2023-02-09,19:06:00,1300 BLOCK WINDRIM AV,Thefts,-75.1456797,40.03007454
21,2023-02-09,19:05:00,4000 BLOCK GLENDALE ST,All Other Offenses,-75.10100759,40.00828759
22,2023-02-09,19:00:00,4000 BLOCK MONUMENT RD,Thefts,-75.21231869,40.00609204
23,2023-02-09,18:58:00,2200 BLOCK BRYN MAWR AV,Motor Vehicle Theft,-75.22605766,39.99026274
24,2023-02-09,18:57:00,2000 BLOCK S 27TH ST,Vandalism/Criminal Mischief,-75.19113531,39.92773543
25,2023-02-09,18:55:00,2500 BLOCK WELSH RD,Thefts,-75.03068483,40.07026524
26,2023-02-09,18:51:00,3900 BLOCK FAIRMOUNT AV,Aggravated Assault No Firearm,-75.20065471,39.96560175
27,2023-02-09,18:51:00,7000 BLOCK DITMAN ST,Thefts,-75.04137166,40.02867769
28,2023-02-09,18:46:00,6300 BLOCK N 10TH ST,Fraud,-75.13533629,40.04772387
29,2023-02-09,18:45:00,4400 BLOCK N BROAD ST,Aggravated Assault Firearm,-75.1482386,40.02115638
30,2023-02-09,18:40:00,4800 BLOCK PULASKI AV,Burglary Non-Residential,-75.16710559,40.02282133
31,2023-02-09,18:39:00,2700 BLOCK N FRONT ST,Weapon Violations,-75.13090815,39.99094743
32,2023-02-09,18:39:00,4400 BLOCK UNRUH AV,All Other Offenses,-75.04934949,40.02712788
33,2023-02-09,18:38:00,0 BLOCK MIFFLIN ST,Other Assaults,-75.14615466,39.92439906
35,2023-02-09,18:34:00,7500 BLOCK BRIAR RD,Motor Vehicle Theft,-75.15464585,40.06938848
36,2023-02-09,18:34:00,2800 BLOCK SAXTON RD,Aggravated Assault No Firearm,-75.01493937,40.0686178
37,2023-02-09,18:31:00,2700 BLOCK CECIL B MOORE AV,Other Assaults,-75.17909657,39.98138477
38,2023-02-09,18:29:00,1300 BLOCK WALNUT ST,All Other Offenses,-75.16282306,39.94885689
39,2023-02-09,18:25:00,1300 BLOCK W LEHIGH AV,Thefts,-75.15315767,39.99267708
40,2023-02-09,18:15:00,1300 BLOCK W LEHIGH AV,Thefts,-75.15315767,39.99267708
41,2023-02-09,18:15:00,2300 BLOCK E DAUPHIN ST,Theft from Vehicle,-75.12703346,39.97857421
42,2023-02-09,18:07:00,7500 BLOCK MALVERN AV,Motor Vehicle Theft,-75.2646768,39.97415955
43,2023-02-09,18:05:00,3500 BLOCK JOYCE ST,All Other Offenses,-75.10277714,39.99763837
44,2023-02-09,18:02:00,600 BLOCK E GIRARD AV,All Other Offenses,-75.12678443,39.97180428
45,2023-02-09,18:02:00,6100 BLOCK ELMWOOD AV,Other Assaults,-75.22576599,39.92550701
46,2023-02-09,17:56:00,4700 BLOCK GRISCOM ST,Narcotic / Drug Law Violations,-75.08423701,40.01732588
47,2023-02-09,17:54:00,KELLY DR  & FOUNTAIN GREEN DR ,Theft from Vehicle,-75.19800378,39.98063007
48,2023-02-09,17:53:00,FRANKLIN MILLS MALL @ 1455 FRANKLIN MILLS CIR ,Thefts,-74.95937071,40.0865651
50,2023-02-09,17:42:00,500 BLOCK W CLAPIER ST,Motor Vehicle Theft,-75.17135936,40.01996421
51,2023-02-09,17:40:00,2700 BLOCK EARP ST,Aggravated Assault Firearm,-75.19004789,39.93634532
52,2023-02-09,17:39:00,2300 BLOCK S BROAD ST,Aggravated Assault No Firearm,-75.16926071,39.92113448
53,2023-02-09,17:35:00,5900 BLOCK E ROOSEVELT BLVD,Vandalism/Criminal Mischief,-75.0789598,40.03250732
54,2023-02-09,17:35:00,100 BLOCK JEFFERSON ST,Motor Vehicle Theft,-75.13543407,39.97314612
55,2023-02-09,17:29:00,7300 BLOCK WOODBINE AV,All Other Offenses,-75.26335159,39.97724913
56,2023-02-09,17:25:00,1200 BLOCK N 15TH ST,Theft from Vehicle,-75.16073928,39.97241776
57,2023-02-09,17:23:00,2000 BLOCK E MONMOUTH ST,Aggravated Assault No Firearm,-75.11790517,39.99071156
58,2023-02-09,17:22:00,3300 BLOCK MARKET ST,Thefts,-75.19032944,39.95650778
59,2023-02-09,17:21:00,1900 BLOCK CHRISTIAN ST,Vandalism/Criminal Mischief,-75.17569882,39.94102116
60,2023-02-09,17:18:00,5800 BLOCK CHRISTIAN ST,Vandalism/Criminal Mischief,-75.23965998,39.94877501
61,2023-02-09,17:17:00,4400 BLOCK PARRISH ST,Fraud,-75.21250601,39.96762119
62,2023-02-09,17:15:00,5700 BLOCK WINDSOR ST,Other Assaults,-75.22988906,39.93783996
63,2023-02-09,17:14:00,900 BLOCK KENMORE RD,Rape,-75.25172275,39.97658044
64,2023-02-09,17:12:00,2300 BLOCK TURNER ST,Motor Vehicle Theft,-75.17279394,39.97979168
65,2023-02-09,17:11:00,2500 BLOCK WILMOT ST,Vandalism/Criminal Mischief,-75.07527612,40.00227369
66,2023-02-09,17:11:00,300 BLOCK W FISHER AV,Rape,-75.12896372,40.03138379
67,2023-02-09,17:10:00,1600 BLOCK BRIDGE ST,Thefts,-75.07607512,40.02309128
68,2023-02-09,17:10:00,1500 BLOCK N 59TH ST,Other Assaults,-75.23873892,39.97556185
69,2023-02-09,17:09:00,2100 BLOCK S 7TH ST,Weapon Violations,-75.15858862,39.92206991
70,2023-02-09,17:04:00,6000 BLOCK Springfield Ave,Other Assaults,-75.23276319,39.93460711
71,2023-02-09,17:01:00,6600 BLOCK VANDIKE ST,Other Assaults,-75.04685434,40.02354182
72,2023-02-09,17:01:00,S 16TH ST & LOCUST ST ,Theft from Vehicle,-75.16777286,39.94861413
73,2023-02-09,16:54:00,800 BLOCK SANGER ST,Other Assaults,-75.09059025,40.03363406
74,2023-02-09,16:50:00,2600 BLOCK TILTON ST,Theft from Vehicle,-75.11461786,39.97750597
75,2023-02-09,16:49:00,2600 BLOCK E HAGERT ST,Vandalism/Criminal Mischief,-75.12160655,39.97673426
76,2023-02-09,16:49:00,7200 BLOCK ROWLAND AV,Theft from Vehicle,-75.04740727,40.03792568
78,2023-02-09,16:47:00,1300 BLOCK MARKET ST,Thefts,-75.16167311,39.95221731
79,2023-02-09,16:47:00,700 BLOCK W RAYMOND ST,Other Assaults,-75.13807526,40.02099351
81,2023-02-09,16:45:00,1000 BLOCK W LYCOMING ST,Vandalism/Criminal Mischief,-75.14469303,40.01411496
82,2023-02-09,16:44:00,2900 BLOCK DIAMOND ST,Motor Vehicle Theft,-75.18086321,39.98802263
83,2023-02-09,16:42:00,200 BLOCK N 60TH ST,All Other Offenses,-75.24014318,39.96613365
84,2023-02-09,16:42:00,200 BLOCK N EDGEWOOD ST,All Other Offenses,-75.24107412,39.96540961
85,2023-02-09,16:41:00,300 BLOCK W LUZERNE ST,Aggravated Assault Firearm,-75.13281511,40.01154453
86,2023-02-09,16:37:00,5500 BLOCK TULIP ST,Thefts,-75.06694066,40.01224629
87,2023-02-09,16:36:00,7300 BLOCK THEODORE ST,Burglary Residential,-75.24145546,39.91280571
88,2023-02-09,16:32:00,2100 BLOCK MELVIN ST,Other Assaults,-75.23939385,39.98572367
89,2023-02-09,16:30:00,6400 BLOCK N BROAD ST,Thefts,-75.14166336,40.05091895
90,2023-02-09,16:27:00,1600 BLOCK E TULPEHOCKEN ST,Motor Vehicle Theft,-75.16080271,40.06139811
91,2023-02-09,16:26:00,3000 BLOCK FOX ST,Theft from Vehicle,-75.16652878,40.00041308
92,2023-02-09,16:24:00,500 BLOCK N 52ND ST,All Other Offenses,-75.22487666,39.96830979
93,2023-02-09,16:22:00,1600 BLOCK GREEN ST,Motor Vehicle Theft,-75.16560383,39.96458886
94,2023-02-09,16:21:00,5500 BLOCK CHANCELLOR ST,Thefts,-75.23167374,39.95723549
95,2023-02-09,16:19:00,8800 BLOCK BARTRAM AV,Thefts,-75.24812434,39.88630904
96,2023-02-09,16:17:00,CJC @ 1301 FILBERT ST ,Vandalism/Criminal Mischief,-75.16123877,39.95313707
97,2023-02-09,16:16:00,3900 BLOCK CITY AV,Thefts,-75.20573253,40.00799174
98,2023-02-09,16:15:00,7400 BLOCK HOLSTEIN AV,Motor Vehicle Theft,-75.2290597,39.90324235
99,2023-02-09,16:14:00,400 BLOCK S 59TH ST,Motor Vehicle Theft,-75.24016796,39.95521773
100,2023-02-09,16:12:00,0 BLOCK OREGON AV,Burglary Non-Residential,-75.14161914,39.91292257
101,2023-02-09,16:10:00,6300 BLOCK STENTON AV,Thefts,-75.16657644,40.0597218
102,2023-02-09,16:08:00,5400 BLOCK WISSAHICKON AV 610A,Motor Vehicle Theft,-75.18106677,40.02450288
103,2023-02-09,16:04:00,5300 BLOCK N WATER ST,Other Assaults,-75.12131945,40.03106507
104,2023-02-09,16:02:00,5200 BLOCK TORRESDALE AV,Thefts,-75.06759487,40.01406224
105,2023-02-09,16:01:00,5300 BLOCK BALTIMORE AV,Other Assaults,-75.23036629,39.94736294
106,2023-02-09,15:57:00,1800 BLOCK W CHAMPLOST AV,Other Assaults,-75.15045545,40.04521861
107,2023-02-09,15:56:00,200 BLOCK E ELEANOR ST,Other Assaults,-75.12082582,40.02327398
108,2023-02-09,15:55:00,1800 BLOCK S 9TH ST,Theft from Vehicle,-75.16041561,39.92633593
109,2023-02-09,15:51:00,1400 BLOCK WALLACE ST,Motor Vehicle Theft,-75.16165984,39.96526084
110,2023-02-09,15:48:00,3600 BLOCK MIDVALE AV,Thefts,-75.19301288,40.01283191
111,2023-02-09,15:48:00,12200 BLOCK MC NULTY RD,Other Assaults,-74.98811427,40.10887388
112,2023-02-09,15:46:00,4000 BLOCK COTTMAN AV,Thefts,-75.03962655,40.03611808
113,2023-02-09,15:44:00,500 BLOCK HART LA,Weapon Violations,-75.12195205,39.99221337
114,2023-02-09,15:44:00,5100 BLOCK WYALUSING AV,Other Assaults,-75.22328965,39.96969257
115,2023-02-09,15:37:00,1700 BLOCK PLYMOUTH ST,Motor Vehicle Theft,-75.14544612,40.06427963
116,2023-02-09,15:37:00,8500 BLOCK TEMPLE RD,Theft from Vehicle,-75.17805145,40.08014768
117,2023-02-09,15:30:00,11600 BLOCK CAROLINE RD,Receiving Stolen Property,-75.00451819,40.09830621
118,2023-02-09,15:26:00,3600 BLOCK MIDVALE AV,Thefts,-75.19301288,40.01283191
119,2023-02-09,15:22:00,1500 BLOCK N HOWARD ST,Motor Vehicle Theft,-75.13569313,39.97352848
120,2023-02-09,15:17:00,12000 BLOCK ABBY RD,Fraud,-74.97950622,40.09116858
121,2023-02-09,15:11:00,4100 BLOCK LANCASTER AV,Robbery No Firearm,-75.20571053,39.96497356
122,2023-02-09,15:07:00,100 BLOCK E WASHINGTON LA,Other Assaults,-75.17916766,40.04456922
123,2023-02-09,15:05:00,1000 BLOCK MARKET ST,Other Assaults,-75.15708202,39.952145
124,2023-02-09,15:05:00,1000 BLOCK MARKET ST,Disorderly Conduct,-75.15708202,39.952145
125,2023-02-09,15:02:00,S 60TH ST & MARKET ST ,Aggravated Assault No Firearm,-75.24076384,39.96196925
126,2023-02-09,14:59:00,2000 BLOCK S WATTS ST,All Other Offenses,-75.1689045,39.92429313
127,2023-02-09,14:51:00,900 BLOCK N 65TH ST,Thefts,-75.24952482,39.97736254
128,2023-02-09,14:50:00,S 8TH ST  & RITNER ST ,Other Assaults,-75.16054328,39.91937018
129,2023-02-09,14:49:00,300 BLOCK N 12TH ST,Other Assaults,-75.15880875,39.95826159
130,2023-02-09,14:44:00,1700 BLOCK S NAPA ST,Other Assaults,-75.19727021,39.93173856
131,2023-02-09,14:39:00,100 BLOCK N 49TH ST,Other Assaults,-75.21808575,39.96175237
132,2023-02-09,14:39:00,1500 BLOCK DICKINSON ST,Other Assaults,-75.17062657,39.93221663
133,2023-02-09,14:38:00,7500 BLOCK HOLSTEIN AV,Motor Vehicle Theft,-75.22851144,39.90130533
134,2023-02-09,14:35:00,600 BLOCK W THOMPSON ST,Motor Vehicle Theft,-75.14671927,39.97147434
135,2023-02-09,14:29:00,100 BLOCK W ASHMEAD ST,Burglary Residential,-75.16846872,40.02881485
136,2023-02-09,14:26:00,800 BLOCK ADAMS AV,Theft from Vehicle,-75.09717891,40.02312773
137,2023-02-09,14:25:00,1200 BLOCK MARLYN RD,Fraud,-75.25172573,39.98071663
138,2023-02-09,14:20:00,1000 BLOCK Market St,Thefts,-75.15708202,39.952145
139,2023-02-09,14:19:00,8600 BLOCK DITMAN ST,All Other Offenses,-75.01223317,40.04437194
140,2023-02-09,14:17:00,4300 BLOCK MAIN ST,Fraud,-75.2230224,40.02547406
141,2023-02-09,14:16:00,1600 BLOCK CHESTNUT ST,Thefts,-75.16777231,39.95106184
142,2023-02-09,14:11:00,2900 BLOCK MARKET ST,Other Assaults,-75.18263301,39.95391893
143,2023-02-09,14:10:00,100 BLOCK RECTOR ST,Thefts,-75.2201188,40.02514134
144,2023-02-09,14:07:00,S 15TH ST & MARKET ST ,Robbery Firearm,-75.16522971,39.95258581
145,2023-02-09,13:55:00,5300 BLOCK HEDGE ST,Other Assaults,-75.07450021,40.02243842
146,2023-02-09,13:53:00,7000 BLOCK FRANKFORD AV,Thefts,-75.04624888,40.03362023
147,2023-02-09,13:52:00,1300 BLOCK FAIRMOUNT AV 637,Other Assaults,-75.15922831,39.96640129
148,2023-02-09,13:51:00,2500 BLOCK INGERSOLL ST,Thefts,-75.17694105,39.97652433
149,2023-02-09,13:48:00,0 BLOCK SNYDER AV,Thefts,-75.1377865,39.91963731
150,2023-02-09,13:43:00,800 BLOCK N 45TH ST,Thefts,-75.21261715,39.96898052
151,2023-02-09,13:43:00,2800 BLOCK WALNUT HILL ST,Thefts,-75.02921432,40.06370272
152,2023-02-09,13:31:00,3200 BLOCK N BROAD ST,Other Assaults,-75.15306828,40.00274051
153,2023-02-09,13:30:00,100 BLOCK W DUNCANNON AV,Other Assaults,-75.12308157,40.02919395
154,2023-02-09,13:28:00,1300 BLOCK MARKET ST,Thefts,-75.16167311,39.95221731
155,2023-02-09,13:26:00,1600 BLOCK W HUNTING PARK AV,Motor Vehicle Theft,-75.15134546,40.01621532
156,2023-02-09,13:21:00,3800 BLOCK N 10TH ST,Thefts,-75.14427377,40.0116472
157,2023-02-09,13:20:00,2200 BLOCK S CHRISTOPHER COLUMBUS BLVD,Thefts,-75.14148525,39.91722979
158,2023-02-09,13:20:00,2700 BLOCK W WESTMORELAND ST,Other Assaults,-75.17283797,40.00691412
159,2023-02-09,13:20:00,1200 BLOCK PRATT ST 1,Motor Vehicle Theft,-75.08428623,40.02575882
160,2023-02-09,13:18:00,900 BLOCK MARKET ST,Thefts,-75.15605032,39.95197599
161,2023-02-09,13:18:00,800 BLOCK KATER ST,Fraud,-75.15588338,39.94198774
162,2023-02-09,13:16:00,3200 BLOCK KEIM ST,All Other Offenses,-75.11752315,39.99833888
163,2023-02-09,13:16:00,3900 BLOCK CITY AV J1028,Thefts,-75.20573253,40.00799174
164,2023-02-09,13:13:00,1700 BLOCK CHESTNUT ST,Thefts,-75.17007778,39.95136003
165,2023-02-09,13:11:00,3200 BLOCK KEIM ST,All Other Offenses,-75.11751386,39.99837973
166,2023-02-09,13:11:00,3500 BLOCK B St,Thefts,-75.12415748,40.00379033
167,2023-02-09,13:11:00,400 BLOCK N 64TH ST,Other Assaults,-75.24708686,39.96957801
168,2023-02-09,13:10:00,500 BLOCK BRINTON ST 1,Burglary Residential,-75.1759705,40.05130364
169,2023-02-09,13:08:00,5500 BLOCK LANGDON ST,Vandalism/Criminal Mischief,-75.09238626,40.03673123
170,2023-02-09,13:06:00,0 BLOCK S 2ND ST,Thefts,-75.14389644,39.94904223
171,2023-02-09,12:59:00,600 BLOCK W RITTENHOUSE ST,Motor Vehicle Theft,-75.18528848,40.02990065
172,2023-02-09,12:58:00,CONSHOHOCKEN AV  & MONUMENT RD ,Other Assaults,-75.21535813,40.00125357
173,2023-02-09,12:55:00,5800 BLOCK KINGSESSING AV,Aggravated Assault No Firearm,-75.227927,39.93417766
174,2023-02-09,12:53:00,5500 BLOCK LANGDON ST,Aggravated Assault No Firearm,-75.09238626,40.03673123
175,2023-02-09,12:50:00,2600 BLOCK N CHADWICK ST,Vandalism/Criminal Mischief,-75.15881154,39.99381226
176,2023-02-09,12:49:00,6300 BLOCK SHERWOOD RD,All Other Offenses,-75.25180705,39.98583218
177,2023-02-09,12:48:00,5700 BLOCK GRAYS AV,Motor Vehicle Theft,-75.22155108,39.9309915
178,2023-02-09,12:45:00,1300 BLOCK MARKET ST,Thefts,-75.16167311,39.95221731
179,2023-02-09,12:44:00,0 BLOCK SNYDER AV,Thefts,-75.1377865,39.91963731
180,2023-02-09,12:43:00,8200 BLOCK RODNEY ST,Fraud,-75.17880905,40.07119347
181,2023-02-09,12:41:00,7800 BLOCK TEMPLE RD,All Other Offenses,-75.16330767,40.07227239
182,2023-02-09,12:40:00,9500 BLOCK CLARK ST,Theft from Vehicle,-75.0313866,40.08308006
183,2023-02-09,12:39:00,5200 BLOCK W GIRARD AV,Other Assaults,-75.22682928,39.97138082
184,2023-02-09,12:36:00,1500 BLOCK S 16TH ST,Theft from Vehicle,-75.17136433,39.93111073
185,2023-02-09,12:34:00,5100 BLOCK WESTMINSTER AV,Narcotic / Drug Law Violations,-75.22335205,39.96804901
186,2023-02-09,12:34:00,6600 BLOCK N 4TH ST,Fraud,-75.1250891,40.05225563
187,2023-02-09,12:32:00,800 BLOCK HELLERMAN ST,Thefts,-75.08875963,40.04750424
188,2023-02-09,12:31:00,7000 BLOCK WOODLAND AV,Thefts,-75.24195549,39.91989327
189,2023-02-09,12:28:00,5500 BLOCK PINE ST,Weapon Violations,-75.23247776,39.95429866
190,2023-02-09,12:19:00,7500 BLOCK ROWLAND AV,Other Assaults,-75.03848906,40.04256177
191,2023-02-09,12:17:00,4600 BLOCK W GIRARD AV,Thefts,-75.21394734,39.97304326
192,2023-02-09,12:16:00,5000 BLOCK PARKSIDE AV,Narcotic / Drug Law Violations,-75.22114976,39.97961578
193,2023-02-09,12:14:00,2100 BLOCK MANTON ST,All Other Offenses,-75.17948638,39.93716586
194,2023-02-09,12:13:00,800 BLOCK E CHELTEN AV,Vandalism/Criminal Mischief,-75.16495573,40.04573863
195,2023-02-09,12:12:00,5300 BLOCK W BERKS ST,Other Assaults,-75.23091136,39.98635024
196,2023-02-09,12:11:00,1000 BLOCK SPRING GARDEN ST,Vandalism/Criminal Mischief,-75.15531431,39.96136644
197,2023-02-09,12:07:00,6900 BLOCK KINDRED ST,Motor Vehicle Theft,-75.06838449,40.0444232
198,2023-02-09,12:05:00,600 BLOCK PERTH PL,Motor Vehicle Theft,-75.15144223,39.96275449
199,2023-02-09,12:02:00,6400 BLOCK EASTWOOD ST,Other Assaults,-75.07112485,40.03667932
200,2023-02-09,11:56:00,5500 BLOCK LANGDON ST,Other Assaults,-75.09238626,40.03673123
201,2023-02-09,11:55:00,200 BLOCK SAINT MARKS SQ,Theft from Vehicle,-75.20765232,39.95397393
202,2023-02-09,11:49:00,300 BLOCK N BROAD ST,All Other Offenses,-75.16271525,39.9582256
203,2023-02-09,11:46:00,1300 BLOCK N AMERICAN ST,Motor Vehicle Theft,-75.1400843,39.97108223
204,2023-02-09,11:43:00,0 BLOCK W WEAVER ST,Theft from Vehicle,-75.18422726,40.04845679
205,2023-02-09,11:42:00,5100 BLOCK N 3RD ST,Narcotic / Drug Law Violations,-75.12933517,40.02846373
206,2023-02-09,11:41:00,9500 BLOCK FORDHAM RD,Other Assaults,-74.99925204,40.0638975
207,2023-02-09,11:40:00,6300 BLOCK GREENE ST,Other Assaults,-75.18619648,40.0387945
208,2023-02-09,11:36:00,2100 BLOCK BRYN MAWR AV,Thefts,-75.22648651,39.98952633
209,2023-02-09,11:34:00,300 BLOCK E ALLEGHENY AV GROUND,Thefts,-75.1236743,39.99735512
210,2023-02-09,11:33:00,1100 BLOCK N 65TH ST,Thefts,-75.2513035,39.97888461
211,2023-02-09,11:29:00,1700 BLOCK CHELTEN AV,Other Assaults,-75.14768139,40.05175557
212,2023-02-09,11:28:00,7700 BLOCK E ROOSEVELT BLVD,Fraud,-75.05144514,40.0527948
213,2023-02-09,11:27:00,800 BLOCK ANCHOR ST,Motor Vehicle Theft,-75.09009352,40.0345775
214,2023-02-09,11:24:00,3400 BLOCK FOX ST,Thefts,-75.1801339,40.01612979
215,2023-02-09,11:23:00,5800 BLOCK RACE ST,Thefts,-75.23718835,39.96452413
216,2023-02-09,11:22:00,2000 BLOCK S 60th St,Thefts,-75.23003551,39.93235678
217,2023-02-09,11:21:00,2600 BLOCK SPRING GARDEN ST,Theft from Vehicle,-75.18109255,39.96421556
218,2023-02-09,11:20:00,1800 BLOCK N BROAD ST,Other Assaults,-75.15621154,39.98080497
219,2023-02-09,11:19:00,400 BLOCK S 43RD ST,Fraud,-75.20951539,39.95079558
220,2023-02-09,11:19:00,300 BLOCK S 22ND ST,Motor Vehicle Theft,-75.17776324,39.94799936
221,2023-02-09,11:18:00,1300 BLOCK POLETT WALK,Other Assaults,-75.15551112,39.98145477
222,2023-02-09,11:13:00,3400 BLOCK AMBER ST,Burglary Residential,-75.10430277,39.99540354
223,2023-02-09,11:07:00,200 BLOCK W OLNEY AV,All Other Offenses,-75.12560821,40.03603187
224,2023-02-09,11:06:00,9700 BLOCK E ROOSEVELT BLVD,Thefts,-75.02269569,40.08660051
225,2023-02-09,11:01:00,100 BLOCK W LUZERNE ST,Aggravated Assault No Firearm,-75.12840634,40.01266457
226,2023-02-09,11:01:00,7600 BLOCK OGONTZ AV,Burglary Residential,-75.15690447,40.07030613
227,2023-02-09,10:56:00,A&west Customs,All Other Offenses,-75.23066879,39.88390405
228,2023-02-09,10:54:00,5700 BLOCK HAVERFORD AV,Thefts,-75.23378434,39.96803008
229,2023-02-09,10:53:00,2900 BLOCK W CLEARFIELD ST,Thefts,-75.17820226,40.00240696
230,2023-02-09,10:53:00,2600 BLOCK N CHADWICK ST,All Other Offenses,-75.15881154,39.99381226
231,2023-02-09,10:48:00,2300 BLOCK COTTMAN AV,Thefts,-75.05686252,40.04771558
232,2023-02-09,10:47:00,800 BLOCK N 43RD ST,Vandalism/Criminal Mischief,-75.20972465,39.96914877
233,2023-02-09,10:41:00,4000 BLOCK MARKET ST,Thefts,-75.20231955,39.95751865
234,2023-02-09,10:41:00,12300 BLOCK KNIGHTS RD,Thefts,-74.96957653,40.08890287
235,2023-02-09,10:38:00,700 BLOCK E WILLARD ST,All Other Offenses,-75.11704163,39.9980828
236,2023-02-09,10:37:00,12000 BLOCK Elmore Rd,Weapon Violations,-74.97504954,40.08534168
237,2023-02-09,10:34:00,2900 BLOCK MARKET ST,All Other Offenses,-75.18327432,39.9548353
238,2023-02-09,10:33:00,9800 BLOCK BRIDLE RD,Fraud,-75.04585143,40.10175775
239,2023-02-09,10:32:00,5400 BLOCK DELANCEY ST,Vandalism/Criminal Mischief,-75.23070786,39.95476343
240,2023-02-09,10:31:00,2500 BLOCK CORAL ST,All Other Offenses,-75.12647408,39.98492598
241,2023-02-09,10:29:00,3200 BLOCK F ST,All Other Offenses,-75.11735585,39.99819224
242,2023-02-09,10:24:00,5900 BLOCK N 13TH ST,Thefts,-75.14175867,40.04381046
243,2023-02-09,10:18:00,0 BLOCK N YEWDALL ST,Other Assaults,-75.22915993,39.96171927
244,2023-02-09,10:16:00,2900 BLOCK W SCHOOL HOUSE LA,Motor Vehicle Theft,-75.1817142,40.02563083
245,2023-02-09,10:14:00,400 BLOCK SHURS LA,Fraud,-75.21157149,40.02620337
246,2023-02-09,10:14:00,7900 BLOCK RUGBY ST,Vandalism/Criminal Mischief,-75.16834113,40.06973056
247,2023-02-09,10:13:00,300 BLOCK ARCH ST,Fraud,-75.14587588,39.95264922
248,2023-02-09,10:12:00,7100 BLOCK GLENLOCH ST,Vandalism/Criminal Mischief,-75.0381667,40.03064739
249,2023-02-09,10:11:00,7400 BLOCK OXFORD AV,Thefts,-75.08405096,40.06448131
250,2023-02-09,10:10:00,FRANKFORD AV  & E CLEARFIELD ST ,Motor Vehicle Theft,-75.11277685,39.99175613
251,2023-02-09,10:09:00,6300 BLOCK TORRESDALE AV,Thefts,-75.05207037,40.02099797
252,2023-02-09,10:08:00,500 BLOCK GENEVA AV,Motor Vehicle Theft,-75.11448774,40.03155727
253,2023-02-09,10:03:00,3900 BLOCK MOUNT VERNON ST,Vandalism/Criminal Mischief,-75.20015906,39.96371668
254,2023-02-09,10:02:00,2500 BLOCK N 12TH ST,Burglary Residential,-75.15157813,39.99095099
255,2023-02-09,10:02:00,1500 BLOCK RIDGE AVE,Motor Vehicle Theft,-75.16290612,39.96907164
256,2023-02-09,09:54:00,5300 BLOCK AKRON ST 2,Thefts,-75.07999164,40.02694794
257,2023-02-09,09:54:00,0 BLOCK S REDFIELD ST,Vandalism/Criminal Mischief,-75.23981564,39.96089143
258,2023-02-09,09:53:00,2900 BLOCK W CLEARFIELD ST,Other Assaults,-75.17820226,40.00240696
259,2023-02-09,09:52:00,2800 BLOCK N MARVINE ST,Other Assaults,-75.14920028,39.99620709
260,2023-02-09,09:51:00,PIA TERMINAL @ 98 PIA WAY ,Fraud,-75.24313797,39.87883267
261,2023-02-09,09:48:00,6500 BLOCK EVERETT AV,Motor Vehicle Theft,-75.07439256,40.04046593
262,2023-02-09,09:48:00,2800 BLOCK N MARVINE ST,Other Assaults,-75.14920028,39.99620709
263,2023-02-09,09:47:00,300 BLOCK COBBS CREEK PKWY,Vandalism/Criminal Mischief,-75.24787436,39.95694941
264,2023-02-09,09:45:00,400 BLOCK SHURS LA,Other Assaults,-75.21268631,40.02596063
